dateTime,measureValue,unit,unitSymbol,deviceId,measureType
2020-05-01 18:34:31,2975,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:39:27,1443,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:40,1448,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:58,2982,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:38:36,1445,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:20,1367,MegaWatts,MW,dev-8,Output
2020-04-28 17:46:03,2745,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:17,1638,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:19,3222,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:00,2959,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:24,1391,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:24,3150,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:36,1551,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:12,3194,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:38:37,3104,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:39,2866,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:40,1605,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:43,2751,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:41,3002,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:54,1431,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:08,1398,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:16,2848,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:41,3110,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:47:06,1402,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:11,2715,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:47:20,2911,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:03,1546,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:23,2885,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:45:23,3269,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:36,2792,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:40,1530,MegaWatts,MW,dev-9,Output
2020-04-28 17:44:01,1399,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:47,1495,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:36,2879,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:20,1586,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:30,3006,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:57,1648,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:02,1414,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:16,3228,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:59,3064,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:42:46,2864,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:19,1403,MegaWatts,MW,dev-3,Output
2020-04-28 17:42:19,1454,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:03,1451,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:31,2803,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:24,1596,MegaWatts,MW,dev-3,Output
2020-05-01 18:33:52,3254,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:33,3000,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:47:21,2937,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:01,1389,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:42,3226,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:24,3075,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:44,2810,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:01,1517,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:33,3249,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:21,1555,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:11,1471,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:33,1496,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:55,1529,MegaWatts,MW,dev-10,Output
2020-04-28 17:38:45,1597,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:49,1396,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:13,1352,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:08,1462,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:25,1499,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:25,1587,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:58,1350,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:52,2924,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-05-01 18:35:01,1385,MegaWatts,MW,dev-8,Output
2020-04-28 17:46:58,1613,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:07,2967,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:30,1384,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:15,3077,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:49,1026,MegaWatts,MW,dev-4,Output
2020-04-29 15:55:24,3292,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:16,1634,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:11,3058,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:56:49,2995,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:54,1400,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:03,3286,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:37:27,2972,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:52,3061,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:36:58,1567,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:28,1414,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:12,1368,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:56,1513,MegaWatts,MW,dev-2,Output
2020-05-01 18:35:00,3074,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:29,1435,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:05,1400,MegaWatts,MW,dev-6,Output
2020-04-29 16:00:48,1378,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:10,2754,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:34,3182,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:47,3233,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:40,3273,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:44,2722,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:35,2738,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:44,3147,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:43,1444,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:01,3036,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-05-01 18:34:46,2793,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:41:54,4075,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:48,1575,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:52,1470,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:54,1530,MegaWatts,MW,dev-5,Output
2020-04-28 17:41:42,1413,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:01,1420,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:04,1448,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:10,3091,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-29 16:00:21,2706,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:01,2957,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:45,1587,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:36,2702,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:43:55,1597,MegaWatts,MW,dev-2,Output
2020-05-01 18:35:03,1526,MegaWatts,MW,dev-8,Output
2020-04-28 17:41:25,1647,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:43,1610,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:36,1597,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:08,3182,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:18,2933,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:45,1402,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:33,3168,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:38:35,1476,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:59,1589,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:03,2708,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:42,1553,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:33,1536,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:00,1581,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:21,1505,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:01,3021,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:20,3052,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:33:55,1506,MegaWatts,MW,dev-6,Output
2020-04-28 17:39:35,4367,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:26,1506,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:56,1544,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:16,3132,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:58,1562,MegaWatts,MW,dev-5,Output
2020-05-01 18:34:51,2759,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-29 16:00:25,1441,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:01,3190,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:57,3092,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:44:23,1413,MegaWatts,MW,dev-1,Output
2020-04-29 16:01:07,3209,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:20,3214,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:07,2875,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:15,2935,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:27,1515,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:36,3182,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:39,3086,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:18,2805,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:41,2703,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:47,1438,MegaWatts,MW,dev-9,Output
2020-04-29 16:00:55,1594,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:20,1397,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:53,1565,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:34,2843,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:56,1613,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:21,1424,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:40,3268,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:41,1611,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:50,2948,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:24,2932,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:44,3210,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:05,1496,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:22,1377,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:52,1453,MegaWatts,MW,dev-9,Output
2020-04-28 17:46:50,1473,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:00,1448,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:17,1478,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:27,1632,MegaWatts,MW,dev-2,Output
2020-05-01 18:35:01,1478,MegaWatts,MW,dev-4,Output
2020-04-28 17:45:25,2729,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:51,3105,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:06,2805,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:23,1562,MegaWatts,MW,dev-4,Output
2020-04-28 17:40:52,3010,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:24,3088,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:56,1439,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:28,1380,MegaWatts,MW,dev-2,Output
2020-04-28 17:47:10,2882,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:34,1483,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:15,1485,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:44,1418,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:41,1350,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:04,2762,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:41:32,1605,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:58,3251,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:40,3066,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:09,1388,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:57,1603,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:55,3186,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:13,1581,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:05,1512,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:01,1615,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:28,2772,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:31,3073,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:14,3167,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:27,2915,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-05-01 18:34:33,1628,MegaWatts,MW,dev-9,Output
2020-04-28 17:46:03,3220,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:33,2732,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:11,1617,MegaWatts,MW,dev-6,Output
2020-04-28 17:38:00,1528,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:12,1401,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:33,1615,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:15,1459,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:53,1421,MegaWatts,MW,dev-10,Output
2020-04-28 17:39:06,3025,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:41,2785,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:26,3289,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:01:06,2966,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:41,2815,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:08,1432,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:23,1407,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:17,3040,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:03,1456,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:42,2880,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:05,3208,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:20,2842,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:06,1469,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:53,2853,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:42,3060,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:01,1519,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:05,3219,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:22,1507,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:33,1408,MegaWatts,MW,dev-7,Output
2020-04-28 17:37:48,2967,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:06,2937,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:13,1468,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:59,1350,MegaWatts,MW,dev-3,Output
2020-04-28 17:46:58,3113,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:46,1588,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:35,1510,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:42,2730,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:27,1571,MegaWatts,MW,dev-2,Output
2020-04-28 17:47:03,1403,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:50,3276,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:45,2945,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:16,1413,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:23,2993,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:40,1621,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:13,3066,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:03,3030,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:35,1409,MegaWatts,MW,dev-7,Output
2020-04-28 17:37:03,1374,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:54,1400,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:59,1569,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:20,2713,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:47:13,1394,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:56,1404,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:37,3195,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:56,2707,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:40,1414,MegaWatts,MW,dev-8,Output
2020-04-28 17:40:54,4060,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:26,2934,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:46,1506,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:55,1582,MegaWatts,MW,dev-5,Output
2020-04-28 17:37:34,3259,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:08,1506,MegaWatts,MW,dev-9,Output
2020-04-28 17:46:04,3169,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:25,1475,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:33,1597,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:40,1587,MegaWatts,MW,dev-7,Output
2020-04-28 17:44:59,2959,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:57,3230,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:40:54,982,MegaWatts,MW,dev-2,Output
2020-04-28 17:47:11,3199,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:19,3139,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-05-01 18:33:37,3148,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:41,1607,MegaWatts,MW,dev-8,Output
2020-04-28 17:40:11,1564,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:07,1517,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:53,1502,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:58,2793,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:09,1445,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:52,1542,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:05,3198,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:34:01,1648,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:34,1373,MegaWatts,MW,dev-2,Output
2020-04-29 15:56:48,1626,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:27,1459,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:28,1539,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:46,2789,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-05-01 18:34:14,1579,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:25,2957,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:37:20,2799,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:19,3157,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:46,1385,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:35,1514,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:46,1587,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:27,1364,MegaWatts,MW,dev-5,Output
2020-04-28 17:37:54,1534,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:10,1510,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:35,2713,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:10,1605,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:40,1614,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:22,1384,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:00,2865,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:53,1515,MegaWatts,MW,dev-8,Output
2020-04-28 17:42:03,2867,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:13,2954,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:18,1361,MegaWatts,MW,dev-8,Output
2020-04-28 17:38:37,3055,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:10,1551,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:26,1623,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:28,1468,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:13,1405,MegaWatts,MW,dev-5,Output
2020-05-01 18:33:59,2791,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:17,1577,MegaWatts,MW,dev-9,Output
2020-04-29 16:00:28,3143,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:28,1614,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:25,2901,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:12,3135,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:48,3249,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:03,3153,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:13,1475,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:10,1438,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:21,1638,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:07,3008,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:25,3132,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:29,2966,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:25,2903,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:31,3240,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:41,2735,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:51,1382,MegaWatts,MW,dev-4,Output
2020-04-28 17:43:21,3087,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:22,2708,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:34,1634,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:04,2816,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:21,2932,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:00,2841,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:05,2784,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:51,3180,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:03,1483,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:52,1437,MegaWatts,MW,dev-3,Output
2020-04-28 17:45:31,1456,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:23,3028,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:52,2849,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:34,3065,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-29 15:55:12,1578,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:53,3121,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:42,1555,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:18,2807,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:33,2862,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:43,2855,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:17,1459,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:04,1473,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:29,1024,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:22,3081,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:14,1491,MegaWatts,MW,dev-8,Output
2020-05-01 18:34:10,3228,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:14,2891,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:16,1605,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:51,1527,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:54,1483,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:49,1489,MegaWatts,MW,dev-2,Output
2020-04-29 16:01:07,1598,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:07,2885,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-29 15:55:16,3200,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:16,1383,MegaWatts,MW,dev-6,Output
2020-05-01 18:34:42,2878,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-05-01 18:33:55,1454,MegaWatts,MW,dev-9,Output
2020-04-28 17:47:10,1368,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:28,3233,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:32,1432,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:12,1563,MegaWatts,MW,dev-5,Output
2020-05-01 18:34:27,1594,MegaWatts,MW,dev-4,Output
